服务器 ID,玩家 ID,玩家信息,标题信息,附件资产信息,自定义
2027002,22702681,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2037402,30870783,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":3}]"
2058302,51628574,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2060902,58428003,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2078702,87858224,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2088302,212496431,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2091202,217591631,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2092902,220693634,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2604402,205775862,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2029902,21026765,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2052502,43705449,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":11}]"
2086302,208447448,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2091402,217915280,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":14}]"
2077702,201722326,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2092302,219705226,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2006102,3292838,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":14}]"
2012402,9118756,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2021902,14302591,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2022002,15364202,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2027002,20097877,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":14}]"
2031402,29238599,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2032002,24729085,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2032402,28165463,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2033202,26475280,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2033202,25921923,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2038602,33172032,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2052502,49494431,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2052502,49489342,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2054002,54940736,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2055302,47460245,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":14}]"
2055802,48242635,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2068602,72635564,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2073702,73398103,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2074702,77787575,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2077002,200477543,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2078702,82167794,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2088302,210874664,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2605102,207820001,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2001408,218964092,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2006102,4501842,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2006102,3955240,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2006102,3956815,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2006102,4518794,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2006402,8160573,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2006402,11092474,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2006402,8012761,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2006402,4639371,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2006702,7339349,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":14}]"
2006702,3687622,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2006702,7631259,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2007202,8072619,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2007202,7122376,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2007202,5197394,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2007202,7156815,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2008502,5736251,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2008502,7269796,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2008502,5851739,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2008502,5778667,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2008502,7269796,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":14}]"
2008502,7214009,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2008502,6000947,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":14}]"
2010102,7668124,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":14}]"
2010102,7719081,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2010102,7684652,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2010102,6827693,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2010102,47478138,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2010102,7668124,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2010108,216591355,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2010108,212663492,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2010108,216128242,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2010108,214070581,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2010108,213165338,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2010108,216606276,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2010108,214910070,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2010108,213360179,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":2}]"
2010108,216061899,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2010108,215164277,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2010108,215213554,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2010108,216529889,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2010302,9339576,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2010302,9146798,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2012102,10605582,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":14}]"
2012102,6225227,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2012102,6561279,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2012302,7912336,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2012302,8226888,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2012302,9030564,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2012302,8542215,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2012302,8452753,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2012302,3203434,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2012302,9037759,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2012402,5430097,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2012402,3565461,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2012402,8937243,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2012402,5449769,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2013402,8327905,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":23}]"
2013402,9773456,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2013402,10072707,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":8}]"
2013402,10071274,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2013402,9634253,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":18}]"
2013402,10071274,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2013402,10069996,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2013402,23315171,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2013602,9435357,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2013602,9435357,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2013602,9372966,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2013602,9722318,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":25}]"
2013602,9871704,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2013602,10180870,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2014502,13579540,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":25}]"
2014502,10547810,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2014502,13646884,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2015702,13489561,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2015702,14051302,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2015702,10838477,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2015702,15924453,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":87}]"
2015702,14038457,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2015702,11001270,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2015702,14911843,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2015702,14911843,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2015702,14227795,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":22}]"
2015702,14038457,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2016902,12180136,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2016902,12180136,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2016902,11455472,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":25}]"
2016902,11344811,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2016902,10717415,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2017802,11624693,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2017802,12252590,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2017802,14626006,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2017802,12252590,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2017802,16234638,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2018202,11289390,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2018202,12495012,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2018202,12321169,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2018202,12495012,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2018202,12986866,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2018202,12472432,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2018502,16988379,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2018502,17146082,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2018502,12673676,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2018502,12673676,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2018502,17072178,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2018602,11835901,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":87}]"
2018602,30806398,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2018602,11493440,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2019202,13122282,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2019202,11873196,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2019202,13075258,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2019202,13488403,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2021902,19068760,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":25}]"
2022002,16506490,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2022002,16213463,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2022002,14657960,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2022002,16506490,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2022002,14547240,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2023502,13284717,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2023502,17195349,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":25}]"
2023502,17645731,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2023502,11514791,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2023502,15112189,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":14}]"
2023502,15796043,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2023502,15792507,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2023502,17645731,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2024402,21210005,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2024402,20065072,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":14}]"
2024402,21210005,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2024502,22350763,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2024502,22623571,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2024502,18234799,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":14}]"
2024502,17392012,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2024502,18315228,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2024502,17392012,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":25}]"
2024502,18234799,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":25}]"
2024502,18224157,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":14}]"
2024502,22653584,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2024702,18580605,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2025502,18504836,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2025502,18679728,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2025502,20827165,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":14}]"
2025502,18560059,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2025502,18146919,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2025502,19113483,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2025502,18033086,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":25}]"
2026002,19084554,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2026002,18951155,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2026002,19084554,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2026002,19047456,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2027002,20861187,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2027002,20610030,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":14}]"
2027002,20353072,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2027002,22717485,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":14}]"
2027002,19911485,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2028602,17318536,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2028602,21760041,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2028602,20998101,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2028602,17287093,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2029902,20135906,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2029902,21256242,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2029902,21026765,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2029902,22275402,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2029902,22965502,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2029902,19934713,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2029902,22275402,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2029902,19934713,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":14}]"
2029902,20247205,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2030002,23424006,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2030002,23173683,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2030002,25972832,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2030502,24670288,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2030502,24670288,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2030502,23350328,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2030502,23316245,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2031402,25752082,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2031402,24139730,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2031402,27150518,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2031402,25675613,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2032002,25642564,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2032002,25642564,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2032002,26618971,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2032402,27635827,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2032402,27909564,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2033202,26483382,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2033202,27179212,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":25}]"
2033902,21071657,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2033902,26596776,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2033902,21840540,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":25}]"
2033902,26596776,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2033902,21105885,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2037402,36439403,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2037402,33704130,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2037402,33359352,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":8}]"
2037402,33809175,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2037402,33809175,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2038602,31672508,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2038602,34631138,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":58}]"
2038602,31477972,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2038602,34286887,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":14}]"
2038602,34537037,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2038602,34404342,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2038602,34537037,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2038602,33120427,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":14}]"
2038602,32970084,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2038602,34031723,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2039502,31564145,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2039502,31903209,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2039502,33024652,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":14}]"
2039502,31770614,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2039502,31582450,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":14}]"
2039502,31903502,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2039502,31888806,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2039502,29871584,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2041002,33720456,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2041002,29241979,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2041002,35472678,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2041002,33720456,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2041002,15138155,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2041002,35472678,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2041002,33165300,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2041002,32789846,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":23}]"
2043802,30595225,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2043802,30679517,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2043802,35237732,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":14}]"
2043802,35237732,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2043802,35517908,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2044602,36103065,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2044602,35945548,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2044602,35945548,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2044602,39475626,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":25}]"
2044602,36100391,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2044602,36383669,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2044602,36100391,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2044602,36094522,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2044602,36383669,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2044602,36103065,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2046502,38784518,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2046502,38541239,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2046502,38548386,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":43}]"
2047102,39290153,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2047102,38961671,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2047102,39399666,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2047102,39166061,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2047102,38138221,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2047102,7577633,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2047102,36911926,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2047102,37279442,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2047102,38186232,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2047102,38961671,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2047102,38186031,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2047102,38999353,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2047102,36965778,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2047102,36965778,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":14}]"
2047502,38489121,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2047502,38070099,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":14}]"
2049702,40342119,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2049702,41703085,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2049702,39713274,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2049702,38623963,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":25}]"
2049702,40342119,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2050502,39828626,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2050502,41235708,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2050802,40448845,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2050802,40369099,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2050802,40558089,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2050802,40267233,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2050802,41489768,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2051002,37634758,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2051002,37777943,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2051002,38332753,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2051002,37857182,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2051002,41448533,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":38}]"
2051002,38332753,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2051002,41811660,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2051302,54274604,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2051302,42857039,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2051302,42235454,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":44}]"
2051302,42147446,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2051302,54274604,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":6}]"
2051302,49229750,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2051302,42147446,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2051302,42157224,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":15}]"
2052502,49866549,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2052502,43655670,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":10}]"
2052502,43655670,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2052502,44670969,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2052502,43785598,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
2052502,44563694,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2052502,42926142,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":14}]"
2052702,44224418,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2052702,43481378,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2052702,52216301,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":4}]"
2052702,50534664,,,,"[{""assetType"":""item"",""id"":11117402,""amount"":29}]"
